Periodo,ID,Especialidad del momento,Codigo curso,Nombre curso,Nota
201220,17161516,#N/A,ING4240,ECONOMETRIA,5.4
201220,17161516,#N/A,ING4240,ECONOMETRIA,5.4
201220,17161516,#N/A,ING4310,SISTEMAS DIGITALES,5.9
201220,17161516,#N/A,ING4310,SISTEMAS DIGITALES,5.9
201220,17161516,#N/A,ING6210,MEMORIA,5.3
201220,17161516,#N/A,ING6210,MEMORIA,5.3
201220,17161516,#N/A,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,5.3
201220,17161516,#N/A,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,5.3
201220,17162217,#N/A,ICE0665,CONTROL OPTIMO,5.9
201220,17162217,#N/A,ICE0665,CONTROL OPTIMO,5.9
201220,17162217,#N/A,ING6210,MEMORIA,6.0
201220,17162217,#N/A,ING6210,MEMORIA,6.0
201220,391,INGI,ING3230,OPERACIONES UNITARIAS,6.8
201220,391,INGI,ING3230,OPERACIONES UNITARIAS,6.8
201220,391,INGI,ING4520,PROGRAMACION MATEMATICA,4.2
201220,391,INGI,ING4520,PROGRAMACION MATEMATICA,4.2
201220,391,INGI,ING5240,ORGANIZACION INDUSTRIAL,4.9
201220,391,INGI,ING5240,ORGANIZACION INDUSTRIAL,4.9
201220,391,INGI,ING5411,CRITICAL THOUGHT,5.8
201220,391,INGI,ING5411,CRITICAL THOUGHT,5.8
201220,391,INGI,ING5530,FINANZAS,5.8
201220,391,INGI,ING5530,FINANZAS,5.8
201220,391,INGI,ING6560,DISENO ORGANIZACIONAL Y RECURSOS HUMANOS,5.6
201220,391,INGI,ING6560,DISENO ORGANIZACIONAL Y RECURSOS HUMANOS,5.6
201220,17165478,INGI,ING0669,ADMINISTRACION DE LOS RIESGOS FINANCIEROS,6.3
201220,17165478,INGI,ING0669,ADMINISTRACION DE LOS RIESGOS FINANCIEROS,6.3
201220,17165478,INGI,ING0680,ESTUDIO DE CASOS APLICADOS EN FINANZAS,5.3
201220,17165478,INGI,ING0680,ESTUDIO DE CASOS APLICADOS EN FINANZAS,5.3
201220,17165478,INGI,ING6560,DISENO ORGANIZACIONAL Y RECURSOS HUMANOS,5.1
201220,17165478,INGI,ING6560,DISENO ORGANIZACIONAL Y RECURSOS HUMANOS,5.1
201220,17165478,INGI,ING6570,SEMINARIO DE TITULACION,6.9
201220,17165478,INGI,ING6570,SEMINARIO DE TITULACION,6.9
201220,693,INGE,ICE4320,INTELIGENCIA ARTIFICIAL,2.3
201220,693,INGE,ICE4320,INTELIGENCIA ARTIFICIAL,2.3
201220,693,INGE,ICE4420,ARQUITECTURA DE COMPUTADORES,3.7
201220,693,INGE,ICE4420,ARQUITECTURA DE COMPUTADORES,3.7
201220,693,INGE,ING3510,INTRODUCCION A LA OPTIMIZACION,4.4
201220,693,INGE,ING3510,INTRODUCCION A LA OPTIMIZACION,4.4
201220,693,INGE,ING5411,CRITICAL THOUGHT,4.6
201220,693,INGE,ING5411,CRITICAL THOUGHT,4.6
201220,693,INGE,ING5510,MICROECONOMIA,3.7
201220,693,INGE,ING5510,MICROECONOMIA,3.7
201220,17167605,INGI,ING0401,MINERIA DE DATOS PARA ANALISIS DE NEGOCIOS,6.2
201220,17167605,INGI,ING0401,MINERIA DE DATOS PARA ANALISIS DE NEGOCIOS,6.2
201220,17167605,INGI,ING0681,ESTUDIO DE CASOS APLICADOS EN GESTION DE OPERACIONES,4.8
201220,17167605,INGI,ING0681,ESTUDIO DE CASOS APLICADOS EN GESTION DE OPERACIONES,4.8
201220,17167605,INGI,ING0683,LOGISTICA,5.5
201220,17167605,INGI,ING0683,LOGISTICA,5.5
201220,17167605,INGI,ING0691,INVESTIGACION DE MERCADO,6.3
201220,17167605,INGI,ING0691,INVESTIGACION DE MERCADO,6.3
201220,17167605,INGI,ING4240,ECONOMETRIA,5.2
201220,17167605,INGI,ING4240,ECONOMETRIA,5.2
201220,17167605,INGI,ING6110,GESTION ESTRATEGICA,5.8
201220,17167605,INGI,ING6110,GESTION ESTRATEGICA,5.8
201220,17167605,INGI,ING6560,DISENO ORGANIZACIONAL Y RECURSOS HUMANOS,6.2
201220,17167605,INGI,ING6560,DISENO ORGANIZACIONAL Y RECURSOS HUMANOS,6.2
201220,17167605,INGI,PER0700,COMUNICACIÓN POLITICA,6.6
201220,17167605,INGI,PER0700,COMUNICACIÓN POLITICA,6.6
201220,17170244,INGE,ICE0665,CONTROL OPTIMO,4.5
201220,17170244,INGE,ICE0665,CONTROL OPTIMO,4.5
201220,17170244,INGE,ICE0666,COMUNICACIONES INALAMBRICAS,4.5
201220,17170244,INGE,ICE0666,COMUNICACIONES INALAMBRICAS,4.5
201220,17170244,INGE,ICE4420,ARQUITECTURA DE COMPUTADORES,4.9
201220,17170244,INGE,ICE4420,ARQUITECTURA DE COMPUTADORES,4.9
201220,17170244,INGE,ICE5220,PROYECTO DE DISEÑO ELECTRICO,5.4
201220,17170244,INGE,ICE5220,PROYECTO DE DISEÑO ELECTRICO,5.4
201220,17170244,INGE,ING5530,FINANZAS,4.9
201220,17170244,INGE,ING5530,FINANZAS,4.9
201220,17170244,INGE,ING6570,SEMINARIO DE TITULACION,5.0
201220,17170244,INGE,ING6570,SEMINARIO DE TITULACION,5.0
201220,17173281,#N/A,ING0681,ESTUDIO DE CASOS APLICADOS EN GESTION DE OPERACIONES,5.3
201220,17173281,#N/A,ING0681,ESTUDIO DE CASOS APLICADOS EN GESTION DE OPERACIONES,5.3
201220,17173281,#N/A,ING0683,LOGISTICA,5.7
201220,17173281,#N/A,ING0683,LOGISTICA,5.7
201220,17173281,#N/A,ING5210,TERMOTECNIA,5.0
201220,17173281,#N/A,ING5210,TERMOTECNIA,5.0
201220,17173281,#N/A,ING6210,MEMORIA,5.7
201220,17173281,#N/A,ING6210,MEMORIA,5.7
201220,17173281,#N/A,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,4.9
201220,17173281,#N/A,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,4.9
201220,17173538,#N/A,HIS4240,HISTORIA RECIENTE DE CHILE,5.1
201220,17173538,#N/A,HIS4240,HISTORIA RECIENTE DE CHILE,5.1
201220,17173538,#N/A,ING0681,ESTUDIO DE CASOS APLICADOS EN GESTION DE OPERACIONES,5.4
201220,17173538,#N/A,ING0681,ESTUDIO DE CASOS APLICADOS EN GESTION DE OPERACIONES,5.4
201220,17173538,#N/A,ING5230,ORAL PERFORMANCE,5.0
201220,17173538,#N/A,ING5230,ORAL PERFORMANCE,5.0
201220,17173538,#N/A,ING6110,GESTION ESTRATEGICA,5.3
201220,17173538,#N/A,ING6110,GESTION ESTRATEGICA,5.3
201220,17173538,#N/A,ING6210,MEMORIA,5.5
201220,17173538,#N/A,ING6210,MEMORIA,5.5
201220,17178728,INGO,CEG3004,ASTROBIOLOGIA: ¿VIDA EN EL UNIVERSO?,5.2
201220,17178728,INGO,CEG3004,ASTROBIOLOGIA: ¿VIDA EN EL UNIVERSO?,5.2
201220,17178728,INGO,ING5530,FINANZAS,5.0
201220,17178728,INGO,ING5530,FINANZAS,5.0
201220,17178728,INGO,IOC0685,PROYECTO DE VIALIDAD URBANA,5.4
201220,17178728,INGO,IOC0685,PROYECTO DE VIALIDAD URBANA,5.4
201220,17178728,INGO,IOC4130,GEOLOGIA APLICADA A LA INGENIERIA,5.3
201220,17178728,INGO,IOC4130,GEOLOGIA APLICADA A LA INGENIERIA,5.3
201220,17178728,INGO,IOC5310,ESTRUCTURAS DE HORMIGON ARMADO,4.0
201220,17178728,INGO,IOC5310,ESTRUCTURAS DE HORMIGON ARMADO,4.0
201220,17180820,#N/A,ING6210,MEMORIA,7.0
201220,17180820,#N/A,ING6210,MEMORIA,7.0
201220,17181474,#N/A,HIS4240,HISTORIA RECIENTE DE CHILE,4.8
201220,17181474,#N/A,HIS4240,HISTORIA RECIENTE DE CHILE,4.8
201220,17181474,#N/A,ING6110,GESTION ESTRATEGICA,5.2
201220,17181474,#N/A,ING6110,GESTION ESTRATEGICA,5.2
201220,17181474,#N/A,ING6210,MEMORIA,7.0
201220,17181474,#N/A,ING6210,MEMORIA,7.0
201220,17181474,#N/A,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,4.7
201220,17181474,#N/A,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,4.7
201220,17184710,INGE,ING6520,EVALUACION DE PROYECTOS,5.2
201220,17184710,INGE,ING6520,EVALUACION DE PROYECTOS,5.2
201220,886,INGO,CEG1011,RENACIMIENTO Y HUMANISMO,6.1
201220,886,INGO,CEG1011,RENACIMIENTO Y HUMANISMO,6.1
201220,886,INGO,HIS4120,EL MUNDO ORIENTAL,1.0
201220,886,INGO,HIS4120,EL MUNDO ORIENTAL,1.0
201220,886,INGO,IOC3320,MECANICA DE MATERIALES,5.2
201220,886,INGO,IOC3320,MECANICA DE MATERIALES,5.2
201220,17191609,INGO,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,4.4
201220,17191609,INGO,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,4.4
201220,17191609,INGO,IOC0685,PROYECTO DE VIALIDAD URBANA,4.9
201220,17191609,INGO,IOC0685,PROYECTO DE VIALIDAD URBANA,4.9
201220,17191609,INGO,IOC4120,MATERIALES DE CONSTRUCCION Y TECNOLOGIA DE HORMIGON,5.1
201220,17191609,INGO,IOC4120,MATERIALES DE CONSTRUCCION Y TECNOLOGIA DE HORMIGON,5.1
201220,17191609,INGO,IOC4240,ANALISIS CONCEPTUAL DE PROYECTOS,5.0
201220,17191609,INGO,IOC4240,ANALISIS CONCEPTUAL DE PROYECTOS,5.0
201220,17191609,INGO,IOC5310,ESTRUCTURAS DE HORMIGON ARMADO,4.0
201220,17191609,INGO,IOC5310,ESTRUCTURAS DE HORMIGON ARMADO,4.0
201220,17194797,INGO,ING6210,MEMORIA,1.0
201220,17194797,INGO,ING6210,MEMORIA,1.0
201220,17194797,INGO,IOC3150,MATEMATICAS APLICADAS,4.5
201220,17194797,INGO,IOC3150,MATEMATICAS APLICADAS,4.5
201220,17194797,INGO,IOC5160,FUNDACIONES,4.7
201220,17194797,INGO,IOC5160,FUNDACIONES,4.7
201220,875,INGI,ING2220,FILOSOFIA DE LAS CIENCIAS,6.3
201220,875,INGI,ING2220,FILOSOFIA DE LAS CIENCIAS,6.3
201220,875,INGI,ING3120,MECANICA DE FLUIDOS,4.7
201220,875,INGI,ING3120,MECANICA DE FLUIDOS,4.7
201220,875,INGI,ING3520,ESTADISTICA APLICADA,4.3
201220,875,INGI,ING3520,ESTADISTICA APLICADA,4.3
201220,875,INGI,ING4310,SISTEMAS DIGITALES,5.0
201220,875,INGI,ING4310,SISTEMAS DIGITALES,5.0
201220,875,INGI,ING5210,TERMOTECNIA,4.2
201220,875,INGI,ING5210,TERMOTECNIA,4.2
201220,875,INGI,IOC3150,MATEMATICAS APLICADAS,3.7
201220,875,INGI,IOC3150,MATEMATICAS APLICADAS,3.7
201220,17197771,#N/A,ING6210,MEMORIA,6.0
201220,17197771,#N/A,ING6210,MEMORIA,6.0
201220,17200165,#N/A,CEG2007,OPERA MULTIFACETICA,6.1
201220,17200165,#N/A,CEG2007,OPERA MULTIFACETICA,6.1
201220,17200165,#N/A,ING6210,MEMORIA,7.0
201220,17200165,#N/A,ING6210,MEMORIA,7.0
201220,17200165,#N/A,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,5.1
201220,17200165,#N/A,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,5.1
201220,17200165,#N/A,ING6520,EVALUACION DE PROYECTOS,5.4
201220,17200165,#N/A,ING6520,EVALUACION DE PROYECTOS,5.4
201220,17201777,#N/A,ING0401,MINERIA DE DATOS PARA ANALISIS DE NEGOCIOS,4.5
201220,17201777,#N/A,ING0401,MINERIA DE DATOS PARA ANALISIS DE NEGOCIOS,4.5
201220,17201777,#N/A,ING0681,ESTUDIO DE CASOS APLICADOS EN GESTION DE OPERACIONES,5.0
201220,17201777,#N/A,ING0681,ESTUDIO DE CASOS APLICADOS EN GESTION DE OPERACIONES,5.0
201220,17201777,#N/A,ING4110,CALCULO NUMERICO,4.1
201220,17201777,#N/A,ING4110,CALCULO NUMERICO,4.1
201220,17201777,#N/A,ING5230,ORAL PERFORMANCE,4.3
201220,17201777,#N/A,ING5230,ORAL PERFORMANCE,4.3
201220,17201777,#N/A,ING6210,MEMORIA,6.0
201220,17201777,#N/A,ING6210,MEMORIA,6.0
201220,17201777,#N/A,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,4.0
201220,17201777,#N/A,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,4.0
201220,524,INGE,ICE0657,ROBOTICA,5.8
201220,524,INGE,ICE0657,ROBOTICA,5.8
201220,524,INGE,ICE0665,CONTROL OPTIMO,5.4
201220,524,INGE,ICE0665,CONTROL OPTIMO,5.4
201220,524,INGE,ICE4420,ARQUITECTURA DE COMPUTADORES,1.4
201220,524,INGE,ICE4420,ARQUITECTURA DE COMPUTADORES,1.4
201220,524,INGE,ICE5220,PROYECTO DE DISEÑO ELECTRICO,6.4
201220,524,INGE,ICE5220,PROYECTO DE DISEÑO ELECTRICO,6.4
201220,524,INGE,ING4120,TEAM WORK IN ENGINEERING,4.6
201220,524,INGE,ING4120,TEAM WORK IN ENGINEERING,4.6
201220,599,INGI,FRM2100,TEOLOGIA II,5.5
201220,599,INGI,FRM2100,TEOLOGIA II,5.5
201220,599,INGI,ING2110,CALCULO II,4.6
201220,599,INGI,ING2110,CALCULO II,4.6
201220,599,INGI,ING2111,ECUACIONES DIFERENCIALES ORDINARIAS,4.0
201220,599,INGI,ING2111,ECUACIONES DIFERENCIALES ORDINARIAS,4.0
201220,599,INGI,ING2121,MECANICA RACIONAL I,2.8
201220,599,INGI,ING2121,MECANICA RACIONAL I,2.8
201220,17791467,#N/A,ING0681,ESTUDIO DE CASOS APLICADOS EN GESTION DE OPERACIONES,5.8
201220,17791467,#N/A,ING0681,ESTUDIO DE CASOS APLICADOS EN GESTION DE OPERACIONES,5.8
201220,17791467,#N/A,ING0683,LOGISTICA,4.3
201220,17791467,#N/A,ING0683,LOGISTICA,4.3
201220,17791467,#N/A,ING6210,MEMORIA,7.0
201220,17791467,#N/A,ING6210,MEMORIA,7.0
201220,17791467,#N/A,ING6560,DISENO ORGANIZACIONAL Y RECURSOS HUMANOS,5.0
201220,17791467,#N/A,ING6560,DISENO ORGANIZACIONAL Y RECURSOS HUMANOS,5.0
201220,17791467,#N/A,PER0700,COMUNICACIÓN POLITICA,4.8
201220,17791467,#N/A,PER0700,COMUNICACIÓN POLITICA,4.8
201220,210,INGO,FRM2100,TEOLOGIA II,5.5
201220,210,INGO,FRM2100,TEOLOGIA II,5.5
201220,210,INGO,ING1420,LANGUAGE OF SCIENCE & TECHNOLOGY II,5.2
201220,210,INGO,ING1420,LANGUAGE OF SCIENCE & TECHNOLOGY II,5.2
201220,210,INGO,ING3520,ESTADISTICA APLICADA,5.0
201220,210,INGO,ING3520,ESTADISTICA APLICADA,5.0
201220,210,INGO,ING5530,FINANZAS,4.1
201220,210,INGO,ING5530,FINANZAS,4.1
201220,210,INGO,IOC5160,FUNDACIONES,4.1
201220,210,INGO,IOC5160,FUNDACIONES,4.1
201220,210,INGO,IOC5320,CONSTRUCCION PESADA,5.3
201220,210,INGO,IOC5320,CONSTRUCCION PESADA,5.3
201220,292,INGO,ING5530,FINANZAS,4.0
201220,292,INGO,ING5530,FINANZAS,4.0
201220,292,INGO,IOC3150,MATEMATICAS APLICADAS,4.2
201220,292,INGO,IOC3150,MATEMATICAS APLICADAS,4.2
201220,292,INGO,IOC4140,SISTEMA DE TRANSPORTES,5.1
201220,292,INGO,IOC4140,SISTEMA DE TRANSPORTES,5.1
201220,292,INGO,IOC5310,ESTRUCTURAS DE HORMIGON ARMADO,3.7
201220,292,INGO,IOC5310,ESTRUCTURAS DE HORMIGON ARMADO,3.7
201220,19073954,INGI,ING0401,MINERIA DE DATOS PARA ANALISIS DE NEGOCIOS,4.3
201220,19073954,INGI,ING0401,MINERIA DE DATOS PARA ANALISIS DE NEGOCIOS,4.3
201220,19073954,INGI,ING0691,INVESTIGACION DE MERCADO,5.6
201220,19073954,INGI,ING0691,INVESTIGACION DE MERCADO,5.6
201220,19073954,INGI,ING4240,ECONOMETRIA,5.2
201220,19073954,INGI,ING4240,ECONOMETRIA,5.2
201220,19073954,INGI,ING6110,GESTION ESTRATEGICA,5.6
201220,19073954,INGI,ING6110,GESTION ESTRATEGICA,5.6
201220,19073954,INGI,ING6570,SEMINARIO DE TITULACION,4.0
201220,19073954,INGI,ING6570,SEMINARIO DE TITULACION,4.0
201220,19243679,#N/A,ING0669,ADMINISTRACION DE LOS RIESGOS FINANCIEROS,5.5
201220,19243679,#N/A,ING0669,ADMINISTRACION DE LOS RIESGOS FINANCIEROS,5.5
201220,19243679,#N/A,ING0680,ESTUDIO DE CASOS APLICADOS EN FINANZAS,5.3
201220,19243679,#N/A,ING0680,ESTUDIO DE CASOS APLICADOS EN FINANZAS,5.3
201220,19243679,#N/A,ING6110,GESTION ESTRATEGICA,5.2
201220,19243679,#N/A,ING6110,GESTION ESTRATEGICA,5.2
201220,19243679,#N/A,ING6210,MEMORIA,7.0
201220,19243679,#N/A,ING6210,MEMORIA,7.0
201220,19372471,INGE,ICE0665,CONTROL OPTIMO,4.0
201220,19372471,INGE,ICE0665,CONTROL OPTIMO,4.0
201220,19372471,INGE,ICE0666,COMUNICACIONES INALAMBRICAS,4.1
201220,19372471,INGE,ICE0666,COMUNICACIONES INALAMBRICAS,4.1
201220,19372471,INGE,ICE4420,ARQUITECTURA DE COMPUTADORES,4.0
201220,19372471,INGE,ICE4420,ARQUITECTURA DE COMPUTADORES,4.0
201220,19372471,INGE,ICE5220,PROYECTO DE DISEÑO ELECTRICO,5.5
201220,19372471,INGE,ICE5220,PROYECTO DE DISEÑO ELECTRICO,5.5
201220,19372471,INGE,ING5230,ORAL PERFORMANCE,4.0
201220,19372471,INGE,ING5230,ORAL PERFORMANCE,4.0
201220,19372471,INGE,ING6210,MEMORIA,1.0
201220,19372471,INGE,ING6210,MEMORIA,1.0
201220,19372471,INGE,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,4.1
201220,19372471,INGE,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,4.1
201220,482,INGI,ICE3210,ANALISIS DE CIRCUITOS,4.9
201220,482,INGI,ICE3210,ANALISIS DE CIRCUITOS,4.9
201220,482,INGI,ING0691,INVESTIGACION DE MERCADO,6.0
201220,482,INGI,ING0691,INVESTIGACION DE MERCADO,6.0
201220,482,INGI,ING3230,OPERACIONES UNITARIAS,5.7
201220,482,INGI,ING3230,OPERACIONES UNITARIAS,5.7
201220,482,INGI,ING4130,BASES DE DATOS APLICADAS,5.2
201220,482,INGI,ING4130,BASES DE DATOS APLICADAS,5.2
201220,482,INGI,ING5240,ORGANIZACION INDUSTRIAL,5.6
201220,482,INGI,ING5240,ORGANIZACION INDUSTRIAL,5.6
201220,482,INGI,ING6110,GESTION ESTRATEGICA,6.0
201220,482,INGI,ING6110,GESTION ESTRATEGICA,6.0
201220,19541654,INGO,CEG2006,DE BEETHOVEN A PIAZZOLA,5.5
201220,19541654,INGO,CEG2006,DE BEETHOVEN A PIAZZOLA,5.5
201220,19541654,INGO,CEG3007,NUTRICION INTELIGENTE,6.2
201220,19541654,INGO,CEG3007,NUTRICION INTELIGENTE,6.2
201220,19541654,INGO,ING6520,EVALUACION DE PROYECTOS,5.7
201220,19541654,INGO,ING6520,EVALUACION DE PROYECTOS,5.7
201220,19541654,INGO,ING6570,SEMINARIO DE TITULACION,5.8
201220,19541654,INGO,ING6570,SEMINARIO DE TITULACION,5.8
201220,19541654,INGO,IOC0670,HORMIGON ARMADO AVANZADO,4.4
201220,19541654,INGO,IOC0670,HORMIGON ARMADO AVANZADO,4.4
201220,19541654,INGO,IOC6160,INGENIERIA VIAL,5.0
201220,19541654,INGO,IOC6160,INGENIERIA VIAL,5.0
201220,19541751,INGI,ING0681,ESTUDIO DE CASOS APLICADOS EN GESTION DE OPERACIONES,5.0
201220,19541751,INGI,ING0681,ESTUDIO DE CASOS APLICADOS EN GESTION DE OPERACIONES,5.0
201220,19541751,INGI,ING5230,ORAL PERFORMANCE,5.1
201220,19541751,INGI,ING5230,ORAL PERFORMANCE,5.1
201220,19541751,INGI,ING6110,GESTION ESTRATEGICA,5.6
201220,19541751,INGI,ING6110,GESTION ESTRATEGICA,5.6
201220,19541751,INGI,ING6210,MEMORIA,7.0
201220,19541751,INGI,ING6210,MEMORIA,7.0
201220,19544139,#N/A,ING0669,ADMINISTRACION DE LOS RIESGOS FINANCIEROS,4.6
201220,19544139,#N/A,ING0669,ADMINISTRACION DE LOS RIESGOS FINANCIEROS,4.6
201220,19544139,#N/A,ING3230,OPERACIONES UNITARIAS,5.2
201220,19544139,#N/A,ING3230,OPERACIONES UNITARIAS,5.2
201220,19544139,#N/A,ING6210,MEMORIA,6.5
201220,19544139,#N/A,ING6210,MEMORIA,6.5
201220,19545570,#N/A,ING6210,MEMORIA,7.0
201220,19545570,#N/A,ING6210,MEMORIA,7.0
201220,258,INGI,ING3520,ESTADISTICA APLICADA,4.2
201220,258,INGI,ING3520,ESTADISTICA APLICADA,4.2
201220,258,INGI,ING4520,PROGRAMACION MATEMATICA,4.0
201220,258,INGI,ING4520,PROGRAMACION MATEMATICA,4.0
201220,258,INGI,ING5240,ORGANIZACION INDUSTRIAL,5.1
201220,258,INGI,ING5240,ORGANIZACION INDUSTRIAL,5.1
201220,258,INGI,ING5530,FINANZAS,5.0
201220,258,INGI,ING5530,FINANZAS,5.0
201220,258,INGI,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,4.7
201220,258,INGI,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,4.7
201220,258,INGI,ING6560,DISENO ORGANIZACIONAL Y RECURSOS HUMANOS,6.2
201220,258,INGI,ING6560,DISENO ORGANIZACIONAL Y RECURSOS HUMANOS,6.2
201220,19546830,INGO,ING6520,EVALUACION DE PROYECTOS,5.5
201220,19546830,INGO,ING6520,EVALUACION DE PROYECTOS,5.5
201220,19546830,INGO,ING6570,SEMINARIO DE TITULACION,6.5
201220,19546830,INGO,ING6570,SEMINARIO DE TITULACION,6.5
201220,19546830,INGO,IOC0651,ELEMENTOS FINITOS EN PROBLEMAS DE INGENIERIA,6.3
201220,19546830,INGO,IOC0651,ELEMENTOS FINITOS EN PROBLEMAS DE INGENIERIA,6.3
201220,19546830,INGO,IOC0670,HORMIGON ARMADO AVANZADO,4.2
201220,19546830,INGO,IOC0670,HORMIGON ARMADO AVANZADO,4.2
201220,19546830,INGO,IOC4120,MATERIALES DE CONSTRUCCION Y TECNOLOGIA DE HORMIGON,6.1
201220,19546830,INGO,IOC4120,MATERIALES DE CONSTRUCCION Y TECNOLOGIA DE HORMIGON,6.1
201220,19546830,INGO,IOC5160,FUNDACIONES,4.4
201220,19546830,INGO,IOC5160,FUNDACIONES,4.4
201220,19552405,INGI,ING0691,INVESTIGACION DE MERCADO,5.9
201220,19552405,INGI,ING0691,INVESTIGACION DE MERCADO,5.9
201220,19552405,INGI,ING3410,LANGUAGE OF BUSINESS & ENGINEERING II,6.3
201220,19552405,INGI,ING3410,LANGUAGE OF BUSINESS & ENGINEERING II,6.3
201220,19552405,INGI,ING4120,TEAM WORK IN ENGINEERING,6.2
201220,19552405,INGI,ING4120,TEAM WORK IN ENGINEERING,6.2
201220,19552405,INGI,ING4130,BASES DE DATOS APLICADAS,5.2
201220,19552405,INGI,ING4130,BASES DE DATOS APLICADAS,5.2
201220,19552405,INGI,ING4240,ECONOMETRIA,5.8
201220,19552405,INGI,ING4240,ECONOMETRIA,5.8
201220,19552405,INGI,ING5411,CRITICAL THOUGHT,6.2
201220,19552405,INGI,ING5411,CRITICAL THOUGHT,6.2
201220,19552405,INGI,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,6.1
201220,19552405,INGI,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,6.1
201220,19552405,INGI,ING6570,SEMINARIO DE TITULACION,6.3
201220,19552405,INGI,ING6570,SEMINARIO DE TITULACION,6.3
201220,19552893,INGO,CEG2006,DE BEETHOVEN A PIAZZOLA,5.2
201220,19552893,INGO,CEG2006,DE BEETHOVEN A PIAZZOLA,5.2
201220,19552893,INGO,CEG2007,OPERA MULTIFACETICA,5.9
201220,19552893,INGO,CEG2007,OPERA MULTIFACETICA,5.9
201220,19552893,INGO,ING6520,EVALUACION DE PROYECTOS,5.0
201220,19552893,INGO,ING6520,EVALUACION DE PROYECTOS,5.0
201220,19552893,INGO,IOC4140,SISTEMA DE TRANSPORTES,5.5
201220,19552893,INGO,IOC4140,SISTEMA DE TRANSPORTES,5.5
201220,19552893,INGO,IOC4240,ANALISIS CONCEPTUAL DE PROYECTOS,5.5
201220,19552893,INGO,IOC4240,ANALISIS CONCEPTUAL DE PROYECTOS,5.5
201220,19552893,INGO,IOC5310,ESTRUCTURAS DE HORMIGON ARMADO,5.1
201220,19552893,INGO,IOC5310,ESTRUCTURAS DE HORMIGON ARMADO,5.1
201220,19554059,#N/A,ING0669,ADMINISTRACION DE LOS RIESGOS FINANCIEROS,4.5
201220,19554059,#N/A,ING0669,ADMINISTRACION DE LOS RIESGOS FINANCIEROS,4.5
201220,19554059,#N/A,ING6110,GESTION ESTRATEGICA,6.0
201220,19554059,#N/A,ING6110,GESTION ESTRATEGICA,6.0
201220,19554059,#N/A,ING6210,MEMORIA,6.5
201220,19554059,#N/A,ING6210,MEMORIA,6.5
201220,19554764,INGO,CEG2006,DE BEETHOVEN A PIAZZOLA,5.5
201220,19554764,INGO,CEG2006,DE BEETHOVEN A PIAZZOLA,5.5
201220,19554764,INGO,CEG2007,OPERA MULTIFACETICA,6.1
201220,19554764,INGO,CEG2007,OPERA MULTIFACETICA,6.1
201220,19554764,INGO,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,4.8
201220,19554764,INGO,ING6410,PROFESSIONAL PAPERS IN ENGINEERING,4.8
201220,19554764,INGO,ING6520,EVALUACION DE PROYECTOS,4.7
201220,19554764,INGO,ING6520,EVALUACION DE PROYECTOS,4.7
201220,19554764,INGO,IOC4140,SISTEMA DE TRANSPORTES,5.7
201220,19554764,INGO,IOC4140,SISTEMA DE TRANSPORTES,5.7
201220,19554764,INGO,IOC4240,ANALISIS CONCEPTUAL DE PROYECTOS,4.8
201220,19554764,INGO,IOC4240,ANALISIS CONCEPTUAL DE PROYECTOS,4.8
201220,19554764,INGO,IOC5160,FUNDACIONES,5.2
201220,19554764,INGO,IOC5160,FUNDACIONES,5.2
201220,19554764,INGO,IOC5310,ESTRUCTURAS DE HORMIGON ARMADO,5.1
201220,19554764,INGO,IOC5310,ESTRUCTURAS DE HORMIGON ARMADO,5.1
201220,927,INGI,HIS4240,HISTORIA RECIENTE DE CHILE,4.2
201220,927,INGI,HIS4240,HISTORIA RECIENTE DE CHILE,4.2
201220,927,INGI,ING4130,BASES DE DATOS APLICADAS,4.5
201220,927,INGI,ING4130,BASES DE DATOS APLICADAS,4.5
201220,927,INGI,ING4520,PROGRAMACION MATEMATICA,4.0
201220,927,INGI,ING4520,PROGRAMACION MATEMATICA,4.0
201220,927,INGI,ING5411,CRITICAL THOUGHT,4.2
201220,927,INGI,ING5411,CRITICAL THOUGHT,4.2
201220,927,INGI,ING6520,EVALUACION DE PROYECTOS,5.6
201220,927,INGI,ING6520,EVALUACION DE PROYECTOS,5.6
201220,927,INGI,IOC3150,MATEMATICAS APLICADAS,4.0
201220,927,INGI,IOC3150,MATEMATICAS APLICADAS,4.0
201220,19556026,INGO,ING1310,INTRODUCCION A LA COMPUTACION,4.5
